,,ohlc,ohlc,ohlc,ohlc
gmni,2021-02-24 14:30:00,49507.37,49679.39,49351.75,49381.67
gmni,2021-02-24 14:35:00,49381.68,49406.62,49149.64,49342.74
gmni,2021-02-24 14:40:00,49335.8,49363.94,48757.78,48765.76
gmni,2021-02-24 14:45:00,48766.66,49284.98,48730.24,49169.62
gmni,2021-02-24 14:50:00,49165.74,49196.97,48918.92,49033.18
gmni,2021-02-24 14:55:00,49045.15,49465.79,49042.48,49424.75
gmni,2021-02-24 15:00:00,49435.86,49669.02,49368.55,49518.35
gmni,2021-02-24 15:05:00,49526.51,49543.86,49199.63,49209.37
gmni,2021-02-24 15:10:00,49199.63,49199.63,48859.69,48962.32
gmni,2021-02-24 15:15:00,48942.51,49142.46,48676.35,48712.39
gmni,2021-02-24 15:20:00,48690.82,48887.47,48481.21,48887.47
gmni,2021-02-24 15:25:00,48803.57,49230.93,48803.57,49170.86
gmni,2021-02-24 15:30:00,49170.86,49395.35,49009.85,49325.71
gmni,2021-02-24 15:35:00,49290.7,49632.09,49286.2,49477.75
gmni,2021-02-24 15:40:00,49430.91,49433.87,49176.15,49270.41
gmni,2021-02-24 15:45:00,49312.56,49725.48,49254.76,49547.57
gmni,2021-02-24 15:50:00,49586.5,49666.23,49546.32,49601.31
gmni,2021-02-24 15:55:00,49570.0,49890.38,49570.0,49869.66
gmni,2021-02-24 16:00:00,49898.58,50138.01,49805.06,49986.29
gmni,2021-02-24 16:05:00,49947.62,50036.72,49786.53,49892.74
gmni,2021-02-24 16:10:00,49878.23,49935.19,49670.98,49782.65
gmni,2021-02-24 16:15:00,49795.14,49795.43,49581.13,49628.88
gmni,2021-02-24 16:20:00,49642.9,49798.19,49415.39,49564.25
gmni,2021-02-24 16:25:00,49588.71,49668.02,49464.1,49494.88
gmni,2021-02-24 16:30:00,49537.49,49808.62,49504.42,49705.77
gmni,2021-02-24 16:35:00,49711.98,49907.16,49674.85,49750.0
gmni,2021-02-24 16:40:00,49750.0,49751.49,49614.95,49676.93
gmni,2021-02-24 16:45:00,49642.57,49704.96,49544.38,49686.74
gmni,2021-02-24 16:50:00,49651.0,49830.61,49589.89,49593.07
gmni,2021-02-24 16:55:00,49584.23,49620.0,49306.35,49393.64
gmni,2021-02-24 17:00:00,49391.94,49668.22,49385.52,49657.68
gmni,2021-02-24 17:05:00,49647.79,50005.2,49598.32,49977.76
gmni,2021-02-24 17:10:00,49936.48,50016.49,49782.6,49784.84
gmni,2021-02-24 17:15:00,49783.08,49940.32,49783.08,49896.1
gmni,2021-02-24 17:20:00,49888.8,49983.28,49857.42,49935.46
gmni,2021-02-24 17:25:00,49935.46,49935.46,49733.79,49772.89
gmni,2021-02-24 17:30:00,49771.38,49923.24,49647.68,49719.98
gmni,2021-02-24 17:35:00,49719.98,49877.48,49687.32,49814.15
gmni,2021-02-24 17:40:00,49814.15,49943.77,49758.52,49916.56
gmni,2021-02-24 17:45:00,49916.57,49935.9,49817.16,49831.57
gmni,2021-02-24 17:50:00,49840.49,49903.75,49831.57,49886.35
gmni,2021-02-24 17:55:00,49856.68,50126.6,49856.67,50095.84
gmni,2021-02-24 18:00:00,50122.58,50128.0,49991.53,50017.57
gmni,2021-02-24 18:05:00,50017.57,50017.57,49750.01,49910.31
gmni,2021-02-24 18:10:00,49924.88,49949.56,49641.91,49684.2
gmni,2021-02-24 18:15:00,49684.2,49831.34,49581.72,49586.92
gmni,2021-02-24 18:20:00,49590.93,49694.09,49552.45,49676.63
gmni,2021-02-24 18:25:00,49673.45,49746.26,49658.42,49681.96
gmni,2021-02-24 18:30:00,49680.21,49949.0,49675.67,49949.0
gmni,2021-02-24 18:35:00,49948.99,50033.53,49910.25,49940.0
gmni,2021-02-24 18:40:00,49971.89,49971.89,49851.56,49895.54
gmni,2021-02-24 18:45:00,49895.53,49895.53,49767.87,49860.97
gmni,2021-02-24 18:50:00,49860.37,49860.37,49675.68,49705.76
gmni,2021-02-24 18:55:00,49712.13,49772.26,49602.48,49612.0
gmni,2021-02-24 19:00:00,49612.0,49732.31,49605.76,49629.54
gmni,2021-02-24 19:05:00,49628.41,49628.41,49352.38,49372.39
gmni,2021-02-24 19:10:00,49383.5,49711.46,49380.67,49398.75
gmni,2021-02-24 19:15:00,49442.14,49547.93,49423.41,49525.94
gmni,2021-02-24 19:20:00,49531.54,49605.91,49489.28,49538.36
gmni,2021-02-24 19:25:00,49546.7,49559.07,49407.83,49479.2
gmni,2021-02-24 19:30:00,49472.89,49472.89,49174.1,49219.33
gmni,2021-02-24 19:35:00,49200.11,49221.32,48900.0,48916.96
gmni,2021-02-24 19:40:00,48951.76,49158.06,48932.95,49028.89
gmni,2021-02-24 19:45:00,49028.88,49238.27,48984.72,49028.9
gmni,2021-02-24 19:50:00,49068.42,49158.03,48950.55,48968.88
gmni,2021-02-24 19:55:00,48966.43,49099.91,48902.45,48974.48
gmni,2021-02-24 20:00:00,48971.4,49255.71,48872.24,49222.87
gmni,2021-02-24 20:05:00,49193.13,49232.04,49057.37,49057.37
gmni,2021-02-24 20:10:00,49057.37,49248.06,48999.67,49202.37
gmni,2021-02-24 20:15:00,49201.51,49201.51,48963.37,48963.37
gmni,2021-02-24 20:20:00,48950.01,49037.14,48782.42,48834.2
gmni,2021-02-24 20:25:00,48846.21,48924.13,48788.51,48907.6
gmni,2021-02-24 20:30:00,48906.88,48906.88,48640.97,48782.94
gmni,2021-02-24 20:35:00,48743.64,48913.08,48626.66,48899.88
gmni,2021-02-24 20:40:00,48914.23,49032.28,48671.79,48691.88
gmni,2021-02-24 20:45:00,48666.26,48907.46,48666.26,48872.19
gmni,2021-02-24 20:50:00,48874.8,49016.12,48874.8,49003.57
gmni,2021-02-24 20:55:00,49004.57,49255.52,48924.23,49179.75
gmni,2021-02-24 21:00:00,49106.84,49171.5,48938.84,48938.84
gmni,2021-02-24 21:05:00,48959.42,48993.74,48670.12,48730.63
gmni,2021-02-24 21:10:00,48740.77,48740.77,48540.25,48561.91
gmni,2021-02-24 21:15:00,48507.0,48618.77,48222.42,48267.58
gmni,2021-02-24 21:20:00,48332.33,48522.14,48139.0,48522.13
gmni,2021-02-24 21:25:00,48482.81,48482.81,48166.24,48218.64
gmni,2021-02-24 21:30:00,48228.98,48347.43,48197.39,48347.43
gmni,2021-02-24 21:35:00,48399.0,48575.71,48333.26,48443.79
gmni,2021-02-24 21:40:00,48518.22,48562.84,48425.71,48504.93
gmni,2021-02-24 21:45:00,48513.9,48513.9,48239.13,48240.89
gmni,2021-02-24 21:50:00,48302.09,48386.74,48139.0,48377.48
gmni,2021-02-24 21:55:00,48353.46,48968.01,48349.78,48811.21
gmni,2021-02-24 22:00:00,48790.49,48790.49,48400.0,48499.54
gmni,2021-02-24 22:05:00,48496.79,48556.52,48169.0,48174.8
gmni,2021-02-24 22:10:00,48174.8,48413.05,48113.83,48219.87
gmni,2021-02-24 22:15:00,48219.88,48518.5,48208.79,48351.18
gmni,2021-02-24 22:20:00,48381.29,48519.11,48315.2,48511.96
gmni,2021-02-24 22:25:00,48503.1,48728.78,48445.7,48728.78
gmni,2021-02-24 22:30:00,48735.81,48950.51,48578.91,48950.5
gmni,2021-02-24 22:35:00,48908.47,49004.72,48669.19,48739.12
gmni,2021-02-24 22:40:00,48733.05,48842.98,48644.16,48644.16
gmni,2021-02-24 22:45:00,48599.91,48839.83,48505.47,48737.52
gmni,2021-02-24 22:50:00,48733.14,48905.51,48695.08,48841.55
gmni,2021-02-24 22:55:00,48870.35,48947.24,48751.56,48894.23
gmni,2021-02-24 23:00:00,48852.32,49318.97,48786.49,49221.0
gmni,2021-02-24 23:05:00,49244.14,49579.74,49229.39,49452.76
gmni,2021-02-24 23:10:00,49464.33,49464.33,49287.35,49397.82
gmni,2021-02-24 23:15:00,49384.44,49384.44,49106.81,49216.61
gmni,2021-02-24 23:20:00,49198.61,49473.51,49194.63,49378.2
gmni,2021-02-24 23:25:00,49409.85,49495.52,49255.22,49347.98
gmni,2021-02-24 23:30:00,49409.24,49582.52,49401.74,49406.09
gmni,2021-02-24 23:35:00,49425.51,49809.31,49425.51,49630.48
gmni,2021-02-24 23:40:00,49629.76,49662.04,49498.08,49634.74
gmni,2021-02-24 23:45:00,49627.59,49777.07,49627.59,49703.19
gmni,2021-02-24 23:50:00,49716.03,49788.44,49546.42,49613.66
gmni,2021-02-24 23:55:00,49639.2,49773.07,49550.0,49766.06
itbi,2021-02-24 00:00:00,48919.5,49100.0,48574.75,48630.75
itbi,2021-02-24 00:05:00,48650.25,48775.75,48534.5,48612.75
itbi,2021-02-24 00:10:00,48592.75,48629.75,48189.0,48189.0
itbi,2021-02-24 00:15:00,48109.75,48109.75,47589.25,47822.5
itbi,2021-02-24 00:20:00,47783.75,47783.75,47022.75,47077.0
itbi,2021-02-24 00:25:00,47115.5,47326.5,47022.0,47225.25
itbi,2021-02-24 00:30:00,47270.25,47680.75,47270.25,47675.0
itbi,2021-02-24 00:35:00,47657.5,47802.5,47554.75,47721.5
itbi,2021-02-24 00:40:00,47721.5,47863.75,47636.0,47725.5
itbi,2021-02-24 00:45:00,47725.5,47952.0,47709.0,47785.75
itbi,2021-02-24 00:50:00,47771.0,48249.25,47732.75,48198.75
itbi,2021-02-24 00:55:00,48198.75,48485.25,48183.75,48485.25
itbi,2021-02-24 01:00:00,48485.25,48726.5,48447.75,48510.25
itbi,2021-02-24 01:05:00,48552.25,48902.5,48552.25,48822.5
itbi,2021-02-24 01:10:00,48824.0,48953.0,48738.75,48743.5
itbi,2021-02-24 01:15:00,48758.0,49065.5,48738.0,49039.0
itbi,2021-02-24 01:20:00,49014.25,49203.25,48886.75,49203.25
itbi,2021-02-24 01:25:00,49203.25,49333.0,49151.75,49170.5
itbi,2021-02-24 01:30:00,49205.5,49232.5,48791.25,49019.0
itbi,2021-02-24 01:35:00,49010.5,49323.5,48938.0,49307.25
itbi,2021-02-24 01:40:00,49307.25,49914.25,49307.0,49745.25
itbi,2021-02-24 01:45:00,49765.0,49953.5,49700.0,49819.5
itbi,2021-02-24 01:50:00,49819.5,49826.25,49526.5,49797.5
itbi,2021-02-24 01:55:00,49803.75,50208.25,49662.5,50193.25
itbi,2021-02-24 02:00:00,50193.25,50560.25,49867.25,50560.25
itbi,2021-02-24 02:05:00,50550.5,50553.0,50226.75,50313.25
itbi,2021-02-24 02:10:00,50339.75,50356.5,49992.0,50318.25
itbi,2021-02-24 02:15:00,50318.25,50343.75,49902.5,50052.0
itbi,2021-02-24 02:20:00,50082.0,50127.0,49821.5,49860.75
itbi,2021-02-24 02:25:00,49855.75,50144.75,49850.5,50017.0
itbi,2021-02-24 02:30:00,50044.0,50319.0,50044.0,50211.5
itbi,2021-02-24 02:35:00,50200.0,50466.25,50200.0,50336.25
itbi,2021-02-24 02:40:00,50325.5,50335.0,50027.0,50087.5
itbi,2021-02-24 02:45:00,50089.75,50437.75,50089.75,50292.25
itbi,2021-02-24 02:50:00,50297.75,50415.75,50245.25,50316.75
itbi,2021-02-24 02:55:00,50371.0,50405.5,50165.0,50215.5
itbi,2021-02-24 03:00:00,50166.25,50481.25,50073.0,50424.0
itbi,2021-02-24 03:05:00,50423.75,50529.0,50283.0,50309.0
itbi,2021-02-24 03:10:00,50309.75,50484.25,50254.0,50426.5
itbi,2021-02-24 03:15:00,50384.0,50493.0,50228.0,50445.0
itbi,2021-02-24 03:20:00,50466.0,50466.0,50248.5,50284.0
itbi,2021-02-24 03:25:00,50276.75,50336.0,50219.75,50262.75
itbi,2021-02-24 03:30:00,50282.25,50351.25,50244.0,50351.25
itbi,2021-02-24 03:35:00,50351.25,50519.0,50318.0,50519.0
itbi,2021-02-24 03:40:00,50528.0,50541.25,50383.5,50481.75
itbi,2021-02-24 03:45:00,50435.5,50729.75,50313.75,50729.75
itbi,2021-02-24 03:50:00,50730.0,50893.25,50730.0,50835.25
itbi,2021-02-24 03:55:00,50834.5,50991.25,50834.5,50913.25
itbi,2021-02-24 04:00:00,50913.25,51120.25,50910.0,51020.5
itbi,2021-02-24 04:05:00,51035.25,51246.5,51035.25,51196.5
itbi,2021-02-24 04:10:00,51195.0,51313.25,51176.0,51297.75
itbi,2021-02-24 04:15:00,51313.25,51391.5,50920.75,51012.75
itbi,2021-02-24 04:20:00,51005.0,51159.75,50847.0,51035.0
itbi,2021-02-24 04:25:00,51030.25,51060.25,50696.5,50701.0
itbi,2021-02-24 04:30:00,50703.5,50884.75,50667.0,50792.5
itbi,2021-02-24 04:35:00,50762.5,50841.5,50618.25,50656.25
itbi,2021-02-24 04:40:00,50635.75,50640.5,50376.0,50390.5
itbi,2021-02-24 04:45:00,50353.5,50701.25,50353.5,50695.25
itbi,2021-02-24 04:50:00,50703.5,50965.25,50679.75,50893.25
itbi,2021-02-24 04:55:00,50893.75,50900.0,50631.0,50650.5
itbi,2021-02-24 05:00:00,50656.5,50922.75,50656.5,50896.75
itbi,2021-02-24 05:05:00,50922.0,51046.5,50867.25,50973.75
itbi,2021-02-24 05:10:00,50938.5,50946.5,50649.75,50653.25
itbi,2021-02-24 05:15:00,50648.5,50648.5,50248.5,50248.5
itbi,2021-02-24 05:20:00,50278.5,50450.25,50016.0,50107.75
itbi,2021-02-24 05:25:00,50107.75,50414.25,50056.5,50414.0
itbi,2021-02-24 05:30:00,50401.75,50403.25,50222.75,50308.0
itbi,2021-02-24 05:35:00,50314.5,50542.75,50257.5,50508.5
itbi,2021-02-24 05:40:00,50513.0,50552.25,50302.25,50427.5
itbi,2021-02-24 05:45:00,50431.25,50540.0,50299.5,50322.0
itbi,2021-02-24 05:50:00,50288.75,50494.25,50277.75,50413.75
itbi,2021-02-24 05:55:00,50358.25,50444.25,50209.0,50234.5
itbi,2021-02-24 06:00:00,50248.25,50587.75,50232.75,50526.0
itbi,2021-02-24 06:05:00,50523.0,50687.75,50441.75,50478.25
itbi,2021-02-24 06:10:00,50554.0,50562.0,49644.75,49801.0
itbi,2021-02-24 06:15:00,49697.75,49928.25,49500.0,49676.25
itbi,2021-02-24 06:20:00,49714.0,50142.0,49597.0,50117.5
itbi,2021-02-24 06:25:00,50103.25,50140.75,49633.0,49668.5
itbi,2021-02-24 06:30:00,49687.25,49934.5,49619.0,49783.5
itbi,2021-02-24 06:35:00,49841.0,49903.75,49601.75,49888.25
itbi,2021-02-24 06:40:00,49880.5,50023.5,49785.0,50021.5
itbi,2021-02-24 06:45:00,50040.0,50419.75,50040.0,50221.25
itbi,2021-02-24 06:50:00,50262.75,50262.75,49980.25,50014.25
itbi,2021-02-24 06:55:00,49997.25,50179.0,49962.25,50104.75
itbi,2021-02-24 07:00:00,50104.75,50199.25,49960.0,50049.5
itbi,2021-02-24 07:05:00,50032.5,50045.25,49777.0,49840.75
itbi,2021-02-24 07:10:00,49840.0,49860.0,49555.25,49609.5
itbi,2021-02-24 07:15:00,49580.25,49860.75,49567.25,49745.75
itbi,2021-02-24 07:20:00,49780.0,50048.0,49780.0,49989.75
itbi,2021-02-24 07:25:00,50013.5,50013.5,49663.25,49698.75
itbi,2021-02-24 07:30:00,49713.25,50055.5,49713.25,50038.75
itbi,2021-02-24 07:35:00,49953.0,50250.0,49952.75,50127.0
itbi,2021-02-24 07:40:00,50155.5,50163.75,50053.75,50111.25
itbi,2021-02-24 07:45:00,50089.0,50251.25,50019.5,50213.75
itbi,2021-02-24 07:50:00,50214.0,50327.75,50119.5,50168.5
itbi,2021-02-24 07:55:00,50134.0,50245.5,50085.5,50085.5
itbi,2021-02-24 08:00:00,50109.5,50194.25,49842.0,50194.25
itbi,2021-02-24 08:05:00,50187.0,50492.25,50186.75,50492.25
itbi,2021-02-24 08:10:00,50386.5,50520.0,50361.75,50520.0
itbi,2021-02-24 08:15:00,50524.5,50910.0,50524.5,50797.75
itbi,2021-02-24 08:20:00,50736.25,50765.75,50620.25,50700.25
itbi,2021-02-24 08:25:00,50700.25,50700.25,50580.25,50670.75
itbi,2021-02-24 08:30:00,50660.0,50863.75,50660.0,50720.25
itbi,2021-02-24 08:35:00,50720.25,50868.75,50680.25,50740.0
itbi,2021-02-24 08:40:00,50759.75,50759.75,50469.0,50490.75
itbi,2021-02-24 08:45:00,50485.75,50524.0,50398.75,50475.25
itbi,2021-02-24 08:50:00,50516.75,50715.0,50490.75,50671.5
itbi,2021-02-24 08:55:00,50661.75,50759.75,50661.5,50680.25
itbi,2021-02-24 09:00:00,50680.25,50680.25,50467.5,50479.5
itbi,2021-02-24 09:05:00,50479.75,50620.0,50429.25,50429.25
itbi,2021-02-24 09:10:00,50514.75,50600.0,50420.0,50600.0
itbi,2021-02-24 09:15:00,50618.5,50969.0,50618.5,50931.25
itbi,2021-02-24 09:20:00,50940.0,51000.0,50797.5,50797.5
itbi,2021-02-24 09:25:00,50789.0,50886.5,50737.5,50800.75
itbi,2021-02-24 09:30:00,50810.0,50999.75,50796.0,50868.75
itbi,2021-02-24 09:35:00,50868.75,51226.25,50860.25,51226.25
itbi,2021-02-24 09:40:00,51278.75,51397.0,51140.25,51306.0
itbi,2021-02-24 09:45:00,51375.0,51375.0,50998.0,50998.0
itbi,2021-02-24 09:50:00,50980.25,51080.0,50920.25,50920.25
itbi,2021-02-24 09:55:00,50923.75,50933.25,50906.25,50929.5
itbi,2021-02-24 10:00:00,50940.0,51041.75,50913.0,50913.25
itbi,2021-02-24 10:05:00,50939.75,51031.0,50726.25,51011.5
itbi,2021-02-24 10:10:00,51000.0,51000.0,50680.25,50699.0
itbi,2021-02-24 10:15:00,50680.0,50680.0,50426.5,50597.25
itbi,2021-02-24 10:20:00,50560.25,50672.75,50300.0,50300.0
itbi,2021-02-24 10:25:00,50280.0,50550.0,50198.25,50440.75
itbi,2021-02-24 10:30:00,50495.75,50600.0,50495.75,50549.75
itbi,2021-02-24 10:35:00,50550.0,50553.0,50289.75,50360.0
itbi,2021-02-24 10:40:00,50390.0,50592.0,50390.0,50563.5
itbi,2021-02-24 10:45:00,50579.75,50647.75,50525.0,50580.5
itbi,2021-02-24 10:50:00,50580.5,50580.5,50344.25,50381.5
itbi,2021-02-24 10:55:00,50395.75,50451.25,50127.25,50140.25
itbi,2021-02-24 11:00:00,50180.0,50516.25,50160.0,50447.5
itbi,2021-02-24 11:05:00,50480.0,50647.75,50480.0,50560.0
itbi,2021-02-24 11:10:00,50555.75,50620.0,50480.0,50480.0
itbi,2021-02-24 11:15:00,50471.0,50498.5,50320.25,50359.5
itbi,2021-02-24 11:20:00,50359.75,50928.0,50359.75,50881.75
itbi,2021-02-24 11:25:00,50857.75,50918.25,50788.25,50800.25
itbi,2021-02-24 11:30:00,50800.25,50851.0,50700.0,50700.25
itbi,2021-02-24 11:35:00,50680.25,50749.75,50660.25,50660.25
itbi,2021-02-24 11:40:00,50660.25,50699.75,50410.75,50420.0
itbi,2021-02-24 11:45:00,50418.25,50510.5,50360.0,50399.75
itbi,2021-02-24 11:50:00,50400.0,50419.75,50227.75,50337.25
itbi,2021-02-24 11:55:00,50340.0,50403.25,50340.0,50400.25
itbi,2021-02-24 12:00:00,50402.25,50646.25,50402.25,50609.75
itbi,2021-02-24 12:05:00,50610.0,50778.0,50520.25,50524.75
itbi,2021-02-24 12:10:00,50520.25,50837.25,50400.25,50837.25
itbi,2021-02-24 12:15:00,50839.75,50972.5,50795.5,50820.0
itbi,2021-02-24 12:20:00,50830.25,51161.5,50802.5,51135.0
itbi,2021-02-24 12:25:00,51154.5,51227.0,51000.25,51130.5
itbi,2021-02-24 12:30:00,51167.5,51272.5,51067.25,51244.0
itbi,2021-02-24 12:35:00,51275.5,51345.25,51091.0,51215.75
itbi,2021-02-24 12:40:00,51217.0,51217.0,50939.75,50939.75
itbi,2021-02-24 12:45:00,50934.0,51088.5,50934.0,51049.75
itbi,2021-02-24 12:50:00,51053.75,51053.75,50860.0,50860.0
itbi,2021-02-24 12:55:00,50876.5,50880.0,50680.25,50734.0
itbi,2021-02-24 13:00:00,50762.75,51095.25,50762.75,50980.25
itbi,2021-02-24 13:05:00,50980.0,50980.0,50553.0,50600.25
itbi,2021-02-24 13:10:00,50600.0,50741.25,50460.0,50460.0
itbi,2021-02-24 13:15:00,50480.0,50480.0,49595.5,49605.5
itbi,2021-02-24 13:20:00,49602.0,49984.0,49523.75,49850.75
itbi,2021-02-24 13:25:00,49829.25,49973.75,49606.0,49624.0
itbi,2021-02-24 13:30:00,49658.25,49768.0,49082.0,49200.25
itbi,2021-02-24 13:35:00,49158.0,49551.5,49158.0,49243.0
itbi,2021-02-24 13:40:00,49260.25,49544.0,49260.25,49486.25
itbi,2021-02-24 13:45:00,49486.25,49898.5,49310.75,49748.5
itbi,2021-02-24 13:50:00,49748.75,49782.5,49560.0,49654.0
itbi,2021-02-24 13:55:00,49653.75,49653.75,49392.5,49506.75
itbi,2021-02-24 14:00:00,49540.25,49811.25,49540.25,49795.0
itbi,2021-02-24 14:05:00,49781.0,49781.0,49320.0,49360.0
itbi,2021-02-24 14:10:00,49365.25,49456.75,49200.25,49438.75
itbi,2021-02-24 14:15:00,49438.75,49632.5,49345.5,49622.75
itbi,2021-02-24 14:20:00,49622.75,49622.75,49420.25,49420.5
itbi,2021-02-24 14:25:00,49420.5,49530.5,49380.0,49502.75
itbi,2021-02-24 14:30:00,49520.5,49710.75,49372.75,49416.25
itbi,2021-02-24 14:35:00,49416.25,49438.5,49140.75,49353.5
itbi,2021-02-24 14:40:00,49363.0,49383.5,48777.0,48807.25
itbi,2021-02-24 14:45:00,48807.5,49249.0,48785.0,49207.5
itbi,2021-02-24 14:50:00,49180.0,49211.5,48952.5,49079.25
itbi,2021-02-24 14:55:00,49070.5,49450.75,49069.0,49427.25
itbi,2021-02-24 15:00:00,49433.25,49640.0,49420.25,49546.75
itbi,2021-02-24 15:05:00,49546.0,49546.0,49220.0,49220.25
itbi,2021-02-24 15:10:00,49200.0,49220.25,48892.5,48947.0
itbi,2021-02-24 15:15:00,48946.75,49140.0,48689.75,48759.0
itbi,2021-02-24 15:20:00,48724.0,48885.25,48495.75,48874.75
itbi,2021-02-24 15:25:00,48823.75,49179.75,48821.0,49149.25
itbi,2021-02-24 15:30:00,49149.0,49379.75,49060.25,49319.5
itbi,2021-02-24 15:35:00,49303.25,49600.0,49302.25,49442.0
itbi,2021-02-24 15:40:00,49440.25,49440.25,49200.25,49310.25
itbi,2021-02-24 15:45:00,49295.0,49733.75,49295.0,49535.75
itbi,2021-02-24 15:50:00,49527.25,49638.0,49527.25,49600.25
itbi,2021-02-24 15:55:00,49600.25,49879.5,49600.25,49862.5
itbi,2021-02-24 16:00:00,49879.5,50169.75,49820.0,49960.0
itbi,2021-02-24 16:05:00,49927.75,50019.75,49800.5,49909.75
itbi,2021-02-24 16:10:00,49909.75,49910.5,49690.0,49781.0
itbi,2021-02-24 16:15:00,49770.75,49771.0,49600.0,49616.75
itbi,2021-02-24 16:20:00,49616.75,49837.75,49460.0,49539.25
itbi,2021-02-24 16:25:00,49572.75,49673.75,49491.0,49511.5
itbi,2021-02-24 16:30:00,49526.0,49804.75,49489.5,49692.25
itbi,2021-02-24 16:35:00,49706.25,49860.0,49694.0,49775.25
itbi,2021-02-24 16:40:00,49768.0,49768.0,49600.75,49640.25
itbi,2021-02-24 16:45:00,49640.25,49696.25,49600.25,49671.75
itbi,2021-02-24 16:50:00,49660.0,49815.5,49580.0,49580.0
itbi,2021-02-24 16:55:00,49600.0,49635.5,49380.0,49385.75
itbi,2021-02-24 17:00:00,49425.75,49641.25,49391.5,49640.0
itbi,2021-02-24 17:05:00,49662.5,50000.0,49600.0,49971.0
itbi,2021-02-24 17:10:00,49962.75,49994.75,49785.0,49820.75
itbi,2021-02-24 17:15:00,49815.75,49932.25,49815.75,49898.5
itbi,2021-02-24 17:20:00,49876.25,49960.0,49860.75,49943.0
itbi,2021-02-24 17:25:00,49911.0,49911.25,49760.25,49760.25
itbi,2021-02-24 17:30:00,49763.0,49900.0,49660.0,49697.5
itbi,2021-02-24 17:35:00,49697.5,49861.5,49651.5,49838.25
itbi,2021-02-24 17:40:00,49800.25,49929.75,49760.0,49900.25
itbi,2021-02-24 17:45:00,49926.25,49926.25,49805.5,49805.75
itbi,2021-02-24 17:50:00,49813.75,49878.25,49813.75,49851.75
itbi,2021-02-24 17:55:00,49853.5,50105.5,49853.5,50096.0
itbi,2021-02-24 18:00:00,50095.75,50095.75,49970.25,50020.25
itbi,2021-02-24 18:05:00,50020.25,50020.25,49760.25,49893.0
itbi,2021-02-24 18:10:00,49880.0,49932.5,49663.75,49683.0
itbi,2021-02-24 18:15:00,49704.5,49820.0,49600.25,49600.5
itbi,2021-02-24 18:20:00,49600.25,49670.75,49510.0,49670.75
itbi,2021-02-24 18:25:00,49666.5,49746.75,49666.25,49720.25
itbi,2021-02-24 18:30:00,49681.0,49951.0,49681.0,49951.0
itbi,2021-02-24 18:35:00,49951.0,50015.5,49923.0,49927.5
itbi,2021-02-24 18:40:00,49953.75,49954.0,49852.5,49904.25
itbi,2021-02-24 18:45:00,49904.25,49904.25,49769.5,49862.75
itbi,2021-02-24 18:50:00,49860.25,49860.25,49693.5,49708.5
itbi,2021-02-24 18:55:00,49705.75,49710.0,49600.25,49612.5
itbi,2021-02-24 19:00:00,49624.25,49742.25,49620.5,49629.0
itbi,2021-02-24 19:05:00,49629.25,49629.25,49400.25,49400.25
itbi,2021-02-24 19:10:00,49400.25,49680.0,49400.0,49420.25
itbi,2021-02-24 19:15:00,49412.0,49532.75,49408.75,49510.5
itbi,2021-02-24 19:20:00,49521.75,49599.75,49500.25,49520.0
itbi,2021-02-24 19:25:00,49519.75,49520.0,49414.25,49460.0
itbi,2021-02-24 19:30:00,49460.0,49460.0,49160.25,49210.75
itbi,2021-02-24 19:35:00,49200.25,49203.0,48893.0,48905.0
itbi,2021-02-24 19:40:00,48926.25,49120.0,48926.25,49013.5
itbi,2021-02-24 19:45:00,49013.75,49200.0,49000.25,49025.25
itbi,2021-02-24 19:50:00,49037.75,49151.25,48980.25,48980.25
itbi,2021-02-24 19:55:00,48980.25,49075.0,48900.5,48990.5
itbi,2021-02-24 20:00:00,48973.0,49260.75,48900.75,49239.5
itbi,2021-02-24 20:05:00,49237.5,49242.75,49040.0,49062.25
itbi,2021-02-24 20:10:00,49039.5,49220.0,49029.75,49214.0
itbi,2021-02-24 20:15:00,49214.0,49214.0,48962.0,48971.25
itbi,2021-02-24 20:20:00,48960.25,49040.0,48844.0,48844.0
itbi,2021-02-24 20:25:00,48844.25,48920.25,48800.25,48920.25
itbi,2021-02-24 20:30:00,48920.25,48920.25,48660.25,48765.0
itbi,2021-02-24 20:35:00,48742.25,48880.0,48642.0,48865.0
itbi,2021-02-24 20:40:00,48885.25,49041.0,48680.0,48680.5
itbi,2021-02-24 20:45:00,48675.5,48877.75,48675.5,48865.75
itbi,2021-02-24 20:50:00,48879.75,48999.75,48872.25,48979.0
itbi,2021-02-24 20:55:00,48979.0,49228.75,48940.0,49167.0
itbi,2021-02-24 21:00:00,49131.5,49192.75,48976.75,48983.75
itbi,2021-02-24 21:05:00,48960.25,48962.5,48688.5,48760.0
itbi,2021-02-24 21:10:00,48740.0,48740.0,48565.0,48565.25
itbi,2021-02-24 21:15:00,48565.0,48620.0,48260.25,48268.5
itbi,2021-02-24 21:20:00,48307.0,48559.75,48200.25,48554.25
itbi,2021-02-24 21:25:00,48460.0,48461.0,48184.75,48200.5
itbi,2021-02-24 21:30:00,48221.5,48339.0,48180.25,48318.5
itbi,2021-02-24 21:35:00,48329.25,48527.5,48300.0,48423.5
itbi,2021-02-24 21:40:00,48423.5,48513.0,48419.0,48480.0
itbi,2021-02-24 21:45:00,48477.75,48477.75,48223.5,48258.75
itbi,2021-02-24 21:50:00,48265.0,48360.0,48150.25,48359.75
